#,Repo Name,instance_id,Solve Rates / Top 26 Models ,# Correct / Top 26 Models,Last Run Time,Current Attempt #,Column 8,Comments,Project Guide Analysis,Project Python Version,,,,
448,Sympy,sympy__sympy-13480,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
450,Sympy,sympy__sympy-13615,30.77%,8,2025-08-01,1,Pass,Att #1,,,,,,
451,Sympy,sympy__sympy-13647,88.46%,23,2025-08-01,1,Pass,Att #1,,,,,,
454,Sympy,sympy__sympy-13878,38.46%,10,2025-08-01,1,Pass,Att #1,,,,,,
457,Sympy,sympy__sympy-14711,92.31%,24,2025-08-01,1,Pass,Att #1,,,,,,
458,Sympy,sympy__sympy-14976,53.85%,14,2025-08-01,2,Pass,"Att #1: Failed. 1 FAIL_TO_PASS
Att #2: Passed.",,,,,,
459,Sympy,sympy__sympy-15017,46.15%,12,2025-08-01,1,Pass,Att #1: Passed.,,,,,,
460,Sympy,sympy__sympy-15345,42.31%,11,2025-08-01,1,Pass,Att #1,,,,,,
461,Sympy,sympy__sympy-15349,80.77%,21,2025-08-01,1,Pass,Att #1,,,,,,
462,Sympy,sympy__sympy-15599,23.08%,6,2025-08-01,1,Pass,Att #1,,,,,,
463,Sympy,sympy__sympy-15809,61.54%,16,2025-08-01,1,Pass,Att #1,,,,,,
465,Sympy,sympy__sympy-15976,15.38%,4,2025-08-01,1,Pass,Att #1,,,,,,
466,Sympy,sympy__sympy-16450,73.08%,19,2025-08-01,1,Pass,Att #1,,,,,,
467,Sympy,sympy__sympy-16766,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
468,Sympy,sympy__sympy-16792,46.15%,12,2025-08-01,1,Pass,Att #1,,,,,,
469,Sympy,sympy__sympy-16886,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
470,Sympy,sympy__sympy-17139,73.08%,19,2025-08-01,1,Pass,Att #1,,,,,,
471,Sympy,sympy__sympy-17655,61.54%,16,2025-08-01,1,Pass,Att #1,,,,,,
472,Sympy,sympy__sympy-18189,84.62%,22,2025-08-01,1,Pass,Att #1,,,,,,
474,Sympy,sympy__sympy-18698,15.38%,4,2025-08-01,1,Fail,Att #1,,,,,,
476,Sympy,sympy__sympy-19040,23.08%,6,2025-08-01,1,Pass,Att #1,,,,,,
477,Sympy,sympy__sympy-19346,76.92%,20,2025-08-01,1,Pass,Att #1,,,,,,
478,Sympy,sympy__sympy-19495,53.85%,14,2025-08-01,1,Fail,Att #1,,,,,,
479,Sympy,sympy__sympy-19637,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
480,Sympy,sympy__sympy-19783,42.31%,11,2025-08-01,1,Pass,Att #1,,,,,,
481,Sympy,sympy__sympy-19954,84.62%,22,2025-08-01,1,Pass,Att #1,,,,,,
482,Sympy,sympy__sympy-20154,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
483,Sympy,sympy__sympy-20590,46.15%,12,2025-08-01,1,Pass,Att #1,,,,,,
484,Sympy,sympy__sympy-20801,84.62%,22,2025-08-01,1,Pass,Att #1,,,,,,
485,Sympy,sympy__sympy-21379,34.62%,9,2025-08-01,1,Fail,Att #1,,,,,,
486,Sympy,sympy__sympy-21847,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
487,Sympy,sympy__sympy-22456,80.77%,21,2025-08-01,1,Updating Tech Spec,Att #1,,,,,,
488,Sympy,sympy__sympy-22714,84.62%,22,2025-08-01,1,Pass,Att #1,,,,,,
489,Sympy,sympy__sympy-22914,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
490,Sympy,sympy__sympy-23262,65.38%,17,2025-08-01,1,Pass,Att #1,,,,,,
491,Sympy,sympy__sympy-23413,15.38%,4,2025-08-01,1,Fail,Att #1,,,,,,
492,Sympy,sympy__sympy-23534,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
493,Sympy,sympy__sympy-23824,84.62%,22,2025-08-01,1,Pass,Att #1,,,,,,
494,Sympy,sympy__sympy-23950,80.77%,21,2025-08-01,1,Fail,Att #1,,,,,,
495,Sympy,sympy__sympy-24066,80.77%,21,2025-08-01,1,Pass,Att #1,,,,,,
496,Sympy,sympy__sympy-24213,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
497,Sympy,sympy__sympy-24443,96.15%,25,2025-08-01,1,Pass,Att #1,,,,,,
498,Sympy,sympy__sympy-24539,100.00%,26,2025-08-01,1,Pass,Att #1,,,,,,
499,Sympy,sympy__sympy-24562,42.31%,11,2025-08-01,1,Pass,Att #1,,,,,,
500,Sympy,sympy__sympy-24661,80.77%,21,2025-08-01,1,Pass,Att #1,,,,,,
270,Django,django__django-15104,100.00%,26,2025-07-31,1,Pass,Att #1,,,,,,
274,Django,django__django-15277,100.00%,26,2025-07-31,1,Pass,Att #1,,,,,,
275,Django,django__django-15278,88.46%,23,2025-07-31,1,Pass,Att #1,,,,,,
276,Django,django__django-15315,92.31%,24,2025-07-31,1,Pass,Att #1,,,,,,
277,Django,django__django-15368,100.00%,26,2025-07-31,1,Building Tech Spec,Att #1,,,,,,
278,Django,django__django-15375,38.46%,10,2025-07-31,1,Pass,Att #1,,,,,,
279,Django,django__django-15380,92.31%,24,2025-07-31,1,Pass,Att #1,,,,,,
341,Matplotlib,matplotlib__matplotlib-24637,57.69%,15,2025-07-31,1,Pass,Att #1,,,,,,
342,Matplotlib,matplotlib__matplotlib-24970,92.31%,24,2025-07-31,1,Pass,Att #1,,,,,,
343,Matplotlib,matplotlib__matplotlib-25122,92.31%,24,2025-07-31,1,Pass,Att #1,,,,,,
350,Matplotlib,matplotlib__matplotlib-26342,88.46%,23,2025-07-31,1,Pass,Att #1,,,,,,
362,XArray,pydata__xarray-4966,92.31%,24,2025-07-31,1,Pass,Att #1,,,,,,
363,XArray,pydata__xarray-6461,84.62%,22,2025-07-31,1,Fail,Att #1,,,,,,
364,XArray,pydata__xarray-6599,19.23%,5,2025-07-31,1,Pass,Att #1,,,,,,
366,XArray,pydata__xarray-6744,46.15%,12,2025-07-31,1,Fail,Att #1,,,,,,
367,XArray,pydata__xarray-7233,76.92%,20,2025-07-31,1,Pass,Att #1,,,,,,
368,XArray,pydata__xarray-7393,50.00%,13,2025-07-31,1,Pass,Att #1,,,,,,
379,Pytest,pytest-dev__pytest-7205,80.77%,21,2025-07-31,1,Pass,Att #1 (No 'BUGFIX' in title): ,,,,,,
380,Pytest,pytest-dev__pytest-7236,76.92%,20,2025-07-31,1,Pass,Att #1 (No 'BUGFIX' in title): ,,,,,,
382,Pytest,pytest-dev__pytest-7432,73.08%,19,2025-07-31,1,Pass,Att #1 (No 'BUGFIX' in title): ,,,,,,
383,Pytest,pytest-dev__pytest-7490,50.00%,13,2025-07-31,1,Pass,Att #1 (No 'BUGFIX' in title):,,,,,,
384,Pytest,pytest-dev__pytest-7521,57.69%,15,2025-07-31,1,Pass,Att #1 (No 'BUGFIX' in title): ,,,,,,
385,Pytest,pytest-dev__pytest-7571,88.46%,23,2025-07-31,1,Pass,Att #1,,,,,,
386,Pytest,pytest-dev__pytest-7982,84.62%,22,2025-07-31,1,Pass,Att #1 (No 'BUGFIX' in title):,,,,,,
387,Pytest,pytest-dev__pytest-8399,100.00%,26,2025-07-31,1,Pass,Att #1,,,,,,
398,Scikit-Learn,scikit-learn__scikit-learn-13496,92.31%,24,2025-07-31,1,Updating Tech Spec,Att #1,,,,,,
399,Scikit-Learn,scikit-learn__scikit-learn-13779,100.00%,26,2025-07-31,1,Pass,Att #1,,,,,,
224,Django,django__django-13590,61.54%,16,2025-07-30,1,Pass,Att #1,,,,,,
225,Django,django__django-13658,100.00%,26,2025-07-30,1,Pass,Att #1,,,,,,
226,Django,django__django-13670,96.15%,25,2025-07-30,1,Pass,Att #1,,,,,,
227,Django,django__django-13741,92.31%,24,2025-07-30,1,Pass,Att #1,,,,,,
228,Django,django__django-13786,96.15%,25,2025-07-30,1,Pass,Att #1,,,,,,
229,Django,django__django-13807,30.77%,8,2025-07-30,1,Pass,Att #1,,,,,,
230,Django,django__django-13809,73.08%,19,2025-07-30,1,Pass,Att #1,,,,,,
231,Django,django__django-13810,92.31%,24,2025-07-30,1,Pass,Att #1,,,,,,
232,Django,django__django-13820,96.15%,25,2025-07-30,1,Pass,Att #1,,,,,,
233,Django,django__django-13821,96.15%,25,2025-07-30,1,Pass,Att #1,,,,,,
331,Matplotlib,matplotlib__matplotlib-20859,61.54%,16,2025-07-30,1,Pass,Att #1,,,,,,
332,Matplotlib,matplotlib__matplotlib-22719,100.00%,26,2025-07-30,1,Pass,Att #1,,,,,,
335,Matplotlib,matplotlib__matplotlib-23314,61.54%,16,2025-07-30,1,Pass,Att #1,,,,,,
336,Matplotlib,matplotlib__matplotlib-23412,92.31%,24,2025-07-30,1,Pass,Att #1,,,,,,
337,Matplotlib,matplotlib__matplotlib-24026,84.62%,22,2025-07-30,1,Pass,Att #1,,,,,,
338,Matplotlib,matplotlib__matplotlib-24149,88.46%,23,2025-07-30,1,Fail,Att #1,,,,,,
339,Matplotlib,matplotlib__matplotlib-24570,73.08%,19,2025-07-30,1,Pass,Att #1,,,,,,
352,Requests,psf__requests-2931,34.62%,9,2025-07-30,1,Pass,"Att #1, Passed.",,,,,,
353,Requests,psf__requests-5414,42.31%,11,2025-07-30,1,Pass,"Att #1, Passed.",,,,,,
354,XArray,pydata__xarray-3677,96.15%,25,2025-07-30,1,Pass,Att #1,,,,,,
356,XArray,pydata__xarray-4075,100.00%,26,2025-07-30,1,Pass,Att #1,,,,,,
358,XArray,pydata__xarray-4356,96.15%,25,2025-07-30,1,Pass,Att #1,,,,,,
359,XArray,pydata__xarray-4629,100.00%,26,2025-07-30,1,Pass,Att #1,,,,,,
371,Pylint,pylint-dev__pylint-6903,100.00%,26,2025-07-30,1,Pass,Att #1,,,,,,
373,Pylint,pylint-dev__pylint-7277,73.08%,19,2025-07-30,1,Pass,Att #1,,,,,,
375,Pytest,pytest-dev__pytest-10051,23.08%,6,2025-07-30,1,Pass,Att #1,,,,,,
376,Pytest,pytest-dev__pytest-10081,69.23%,18,2025-07-30,1,Pass,"Att #1, PASSED.",,,,,,
378,Pytest,pytest-dev__pytest-6202,100.00%,26,2025-07-30,1,Pass,Att #1,,,,,,
388,Scikit-Learn,scikit-learn__scikit-learn-11310,100.00%,26,2025-07-30,1,Pass,Att #1,,,,,,
389,Scikit-Learn,scikit-learn__scikit-learn-11578,96.15%,25,2025-07-30,1,Pass,Att #1,,,,,,
390,Scikit-Learn,scikit-learn__scikit-learn-12585,96.15%,25,2025-07-30,1,Pass,Att #1,,,,,,
391,Scikit-Learn,scikit-learn__scikit-learn-12682,57.69%,15,2025-07-30,1,Pass,Att #1,,,,,,
394,Scikit-Learn,scikit-learn__scikit-learn-13135,80.77%,21,2025-07-30,1,Pass,Att #1,,,,,,
395,Scikit-Learn,scikit-learn__scikit-learn-13142,92.31%,24,2025-07-30,1,Pass,Att #1,,,,,,
396,Scikit-Learn,scikit-learn__scikit-learn-13328,96.15%,25,2025-07-30,1,Pass,Att #1,,,,,,
397,Scikit-Learn,scikit-learn__scikit-learn-13439,96.15%,25,2025-07-30,1,Pass,Att #1,,,,,,
143,Astropy,astropy__astropy-14508,53.85%,14,2025-07-29,2,Pass,"Att #1: (7/28), Failed.
Att #2: (7/29), PASSED!",,,,,,
153,Django,django__django-11206,23.08%,6,2025-07-29,2,Pass,"Att #1: (7/28), Failed.
Att #2: (7/29), PASSED",,,,,,
155,Django,django__django-11239,30.77%,8,2025-07-29,2,Pass,"Att #1: (7/28), Failed.
Att #2: (7/29), PASSED",,,,,,
169,Django,django__django-11790,23.08%,6,2025-07-29,2,Pass,"Att #1: (7/28), Failed.
Att #2: (7/29), Passed.",,,,,,
188,Django,django__django-12325,15.38%,4,2025-07-29,2,Pass,"Att #1: (7/28), Failed.
Att #2: (7/29), PASSED.",,,,,,
205,Django,django__django-13121,42.31%,11,2025-07-29,2,Pass,"Att #1: (7/28), Failed.
Att #2: (7/29), PASSED.",,,,,,
22,Sphinx,sphinx-doc__sphinx-7454,34.62%,9,2025-07-29,4,Pass,"Att 1. Stuck updating tech spec
Att 2. Latest Platform (7/14), Failed due to: Detailed Error Analysis #2
Att 3. Latest Platform (7/16), Failed.
Att #4: (7/29), PASSED!",,,,,,
210,Django,django__django-13315,69.23%,18,2025-07-28,1,Pass,Att #1,,,,,,
137,Astropy,astropy__astropy-12907,73.08%,19,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
138,Astropy,astropy__astropy-13453,50.00%,13,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
139,Astropy,astropy__astropy-13579,76.92%,20,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
140,Astropy,astropy__astropy-14096,92.31%,24,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
141,Astropy,astropy__astropy-14309,100.00%,26,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
142,Astropy,astropy__astropy-14369,15.38%,4,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
144,Astropy,astropy__astropy-14539,80.77%,21,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
145,Astropy,astropy__astropy-14995,88.46%,23,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
146,Django,django__django-11099,100.00%,26,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
147,Django,django__django-11119,100.00%,26,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
148,Django,django__django-11133,96.15%,25,2025-07-23,1,Pass,Att #1,,,,,,
151,Django,django__django-11163,100.00%,26,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
152,Django,django__django-11179,92.31%,24,2025-07-23,1,Pass,Att #1,,,,,,
154,Django,django__django-11211,73.08%,19,2025-07-23,1,Pass,Att #1,,,,,,
157,Django,django__django-11276,69.23%,18,2025-07-23,1,Pass,,,,,,,
158,Django,django__django-11292,92.31%,24,2025-07-23,1,Pass,,,,,,,
159,Django,django__django-11299,46.15%,12,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
160,Django,django__django-11333,50.00%,13,2025-07-23,1,Pass,,,,,,,
161,Django,django__django-11451,88.46%,23,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
162,Django,django__django-11490,34.62%,9,2025-07-23,1,Pass,Att #1,,,,,,
163,Django,django__django-11532,38.46%,10,2025-07-23,1,Pass,,,,,,,
164,Django,django__django-11551,100.00%,26,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
165,Django,django__django-11555,50.00%,13,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
166,Django,django__django-11603,100.00%,26,2025-07-23,1,Pass,,,,,,,
167,Django,django__django-11740,61.54%,16,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
168,Django,django__django-11749,84.62%,22,2025-07-23,1,Pass,Att #1,,,,,,
170,Django,django__django-11815,61.54%,16,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
172,Django,django__django-11880,100.00%,26,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
173,Django,django__django-11951,92.31%,24,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
174,Django,django__django-11964,38.46%,10,2025-07-23,1,Fail,Att #1,,,,,,
175,Django,django__django-11999,88.46%,23,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
176,Django,django__django-12039,61.54%,16,2025-07-23,1,Pass,,,,,,,
177,Django,django__django-12050,88.46%,23,2025-07-23,1,Pass,,,,,,,
179,Django,django__django-12143,100.00%,26,2025-07-23,1,Ready for Patch,Att #1,,,,,,
180,Django,django__django-12155,100.00%,26,2025-07-23,1,Pass,,,,,,,
181,Django,django__django-12193,57.69%,15,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
182,Django,django__django-12209,92.31%,24,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
185,Django,django__django-12276,92.31%,24,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
186,Django,django__django-12304,61.54%,16,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
187,Django,django__django-12308,11.54%,3,2025-07-23,1,Fail,,,,,,,
189,Django,django__django-12419,96.15%,25,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
190,Django,django__django-12663,34.62%,9,2025-07-23,1,Updating Tech Spec,,,,,,,
191,Django,django__django-12708,80.77%,21,2025-07-23,1,Pass,,,,,,,
192,Django,django__django-12713,80.77%,21,2025-07-23,1,Updating Tech Spec,,,,,,,
193,Django,django__django-12741,65.38%,17,2025-07-23,1,Pass,"Att #1: (7/29), PASSED",,,,,,
194,Django,django__django-12754,30.77%,8,2025-07-23,1,Pass,,,,,,,
195,Django,django__django-12774,46.15%,12,2025-07-23,1,Pass,Att #1,,,,,,
196,Django,django__django-12858,69.23%,18,2025-07-23,1,Pass,"Att #1: (7/29), PASSED",,,,,,
197,Django,django__django-12965,42.31%,11,2025-07-23,1,Pass,,,,,,,
198,Django,django__django-13012,65.38%,17,2025-07-23,1,Pass,,,,,,,
199,Django,django__django-13023,65.38%,17,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
200,Django,django__django-13028,84.62%,22,2025-07-23,1,Pass,"Att #1: (7/29), PASSED",,,,,,
202,Django,django__django-13089,100.00%,26,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
203,Django,django__django-13109,96.15%,25,2025-07-23,1,Pass,"Att #1: (7/29), PASSED",,,,,,
204,Django,django__django-13112,26.92%,7,2025-07-23,1,Pass,,,,,,,
206,Django,django__django-13128,38.46%,10,2025-07-23,1,Pass,"Att #1: (7/28), PASSED",,,,,,
207,Django,django__django-13158,53.85%,14,2025-07-23,1,Pass,Att #1,,,,,,
208,Django,django__django-13279,61.54%,16,2025-07-23,1,Pass,Att #1,,,,,,
209,Django,django__django-13297,38.46%,10,2025-07-23,1,Fail,Att #1,,,,,,
211,Django,django__django-13343,73.08%,19,2025-07-23,1,Pass,Att #1,,,,,,
212,Django,django__django-13346,34.62%,9,2025-07-23,1,Pass,Att #1,,,,,,
213,Django,django__django-13363,100.00%,26,2025-07-23,1,Ready for Patch,Att #1,,,,,,
214,Django,django__django-13401,57.69%,15,2025-07-23,1,Pass,Att #1,,,,,,
215,Django,django__django-13406,53.85%,14,2025-07-23,1,Pass,Att #1,,,,,,
216,Django,django__django-13410,96.15%,25,2025-07-23,1,Pass,Att #1,,,,,,
217,Django,django__django-13417,96.15%,25,2025-07-23,1,Pass,Att #1,,,,,,
218,Django,django__django-13449,50.00%,13,2025-07-23,1,Pass,Att #1,,,,,,
220,Django,django__django-13516,96.15%,25,2025-07-23,1,Pass,Att #1,,,,,,
221,Django,django__django-13551,38.46%,10,2025-07-23,1,Ready for Patch,Att #1,,,,,,
222,Django,django__django-13568,30.77%,8,2025-07-23,1,Pass,Att #1,,,,,,
223,Django,django__django-13569,73.08%,19,2025-07-23,1,Pass,Att #1,,,,,,
85,Django,django__django-15280,3.85%,1,2025-07-22,2,Updating Tech Spec,"Att #1: Level3_v2, Passed.
Att #2: Level 4, ",,,,,,
91,Django,django__django-16256,0.00%,0,2025-07-22,2,Updating Tech Spec,"Att #1 Level3_v2, PASSED.
Att #2: Level 4, ",,,,,,
92,Django,django__django-16263,0.00%,0,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
96,Matplotlib,matplotlib__matplotlib-21568,0.00%,0,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
99,Matplotlib,matplotlib__matplotlib-24177,0.00%,0,2025-07-22,1,Pass,,,,,,,
101,Matplotlib,matplotlib__matplotlib-25479,0.00%,0,2025-07-22,1,Fail,,,,,,,
102,Matplotlib,matplotlib__matplotlib-25960,3.85%,1,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
103,Matplotlib,matplotlib__matplotlib-26208,3.85%,1,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
124,Sympy,sympy__sympy-13852,0.00%,0,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
125,Sympy,sympy__sympy-14248,0.00%,0,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
126,Sympy,sympy__sympy-16597,0.00%,0,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
127,Sympy,sympy__sympy-17318,0.00%,0,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
128,Sympy,sympy__sympy-17630,0.00%,0,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
130,Sympy,sympy__sympy-20428,0.00%,0,2025-07-22,1,Fail,,,,,,,
131,Sympy,sympy__sympy-20438,0.00%,0,2025-07-22,1,Fail,,,,,,,
132,Sympy,sympy__sympy-20916,3.85%,1,2025-07-22,1,Pass,Att #1: Level3_v2,,,,,,
133,Sympy,sympy__sympy-21596,0.00%,0,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
134,Sympy,sympy__sympy-21612,0.00%,0,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
135,Sympy,sympy__sympy-21930,0.00%,0,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
136,Sympy,sympy__sympy-22080,0.00%,0,2025-07-22,1,Fail,Att #1: Level3_v2,,,,,,
105,Requests,psf__requests-6028,3.85%,1,2025-07-20,1,Fail,Att #1: Level3_v2,,,,,,
109,Pytest,pytest-dev__pytest-10356,0.00%,0,2025-07-20,1,Ready for Patch,,,,,,,
44,Django,django__django-10880,80.77%,21,2025-07-16,1,Updating Tech Spec,,,,,,,
45,Django,django__django-10914,92.31%,24,2025-07-16,1,Pass,,,,,,,
48,Django,django__django-11066,100.00%,26,2025-07-16,1,Pass,,,,,,,
50,Django,django__django-11095,100.00%,26,2025-07-16,1,Pass,,,,,,,
38,Matplotlib,matplotlib__matplotlib-20488,0.00%,0,2025-07-16,1,Pass,,,,,,,
40,XArray,pydata__xarray-3305,69.23%,18,2025-07-16,1,Fail,Att #1,,,,,,
41,Pylint,pylint-dev__pylint-4970,19.23%,5,2025-07-16,1,Fail,Att #1,,,,,,
42,Scikit-Learn,scikit-learn__scikit-learn-10908,46.15%,12,2025-07-16,1,Pass,,,,,,,
23,Matplotlib,matplotlib__matplotlib-14623,50.00%,13,2025-07-14,3,Pass,"Att 1. With compiler, Failed due to: Detailed Error Analysis
Att 2. With unit testing support, Failed due to: Detailed Error Analysis #2
Att 3. Latest platform (7/14): PASSED YAY!",,,,,,
9,Seaborn,mwaskom__seaborn-3069,30.77%,8,2025-07-14,4,Pass,"Att 1. No compiler, Failed due to: Detailed Error Analysis
Att 2. With compiler, Failed due to: Detailed Error Analysis #2
Att 3. With unit testing support, Failed due to: Detailed Error Analysis #3
Att 4. Latest platform (7/14): PASSED YAY!",,,,,,
14,Requests,psf__requests-1724,69.23%,18,2025-07-14,4,Pass,"Att 1. No compiler, Failed due to: Detailed Error Analysis
Att 2. With compiler, Failed due to: Detailed Error Analysis #2
Att 3. With unit testing support, Failed due to: Detailed Error Analysis #3
Att 4. Latest platform (7/14): PASSED YAY!",,,,,,
15,XArray,pydata__xarray-3095,38.46%,10,2025-07-14,2,Pass,"Att 1. Stuck updating tech spec
Att 2. Retriggered - Latest platform (7/14): PASSED YAY!",,,,,,
33,Sympy,sympy__sympy-12481,69.23%,18,2025-07-14,1,Pass,,,,,,,
2,Django,django__django-7530,100.00%,26,2025-07-10,3,Pass,"Att 1. No compiler, Failed due to: Detailed Error Analysis 
Att 2. With compiler, Failed due to: Detailed Error Analysis #2
Att 3. With unit testing support, PASSED YAY!",,,,,,
30,XArray,pydata__xarray-3151,100.00%,26,2025-07-10,1,Pass,,,,,,,
31,Scikit-Learn,scikit-learn__scikit-learn-10844,100.00%,26,2025-07-10,1,Pass,,,,,,,
32,Sympy,sympy__sympy-12419,50.00%,13,2025-07-09,1,Pass,,,,,,,
18,Requests,psf__requests-1766,76.92%,20,2025-07-09,2,Pass,"Att 1. No compiler, non-starter as ""Failed to fetch""
Att 2. With unit testing support, PASSED!",,,,,,
27,Astropy,astropy__astropy-7336,96.15%,25,2025-07-07,1,Pass,,,,,,,
29,Django,django__django-9296,96.15%,25,2025-07-07,1,Pass,,,,,,,
28,Requests,psf__requests-1921,65.38%,17,2025-07-07,1,Pass,,,,,,,
21,Pytest,pytest-dev__pytest-5787,23.08%,6,2025-07-07,2,Pass,"Att 1. With compiler, Failed due to: Detailed Error Analysis
Att 2. With unit testing support, PASSED YAY!",,,,,,
24,Pytest,pytest-dev__pytest-5809,100.00%,26,2025-07-07,1,Pass,,,,,,,
16,Scikit-Learn,scikit-learn__scikit-learn-10297,96.15%,25,2025-07-07,1,Pass,,,,,,,
1,Astropy,astropy__astropy-7166,76.92%,20,2025-07-03,1,Pass,,,,,,,
4,Matplotlib,matplotlib__matplotlib-13989,96.15%,25,2025-07-03,1,Pass,,,,,,,
3,Flask,pallets__flask-5014,96.15%,25,2025-07-03,1,Pass,,,,,,,
7,Requests,psf__requests-1142,57.69%,15,2025-07-03,1,Pass,,,,,,,
6,Pytest,pytest-dev__pytest-5262,73.08%,19,2025-07-03,1,Pass,,,,,,,
13,Pytest,pytest-dev__pytest-5631,84.62%,22,2025-07-03,1,Pass,,,,,,,
8,Scikit-Learn,scikit-learn__scikit-learn-9288,80.77%,21,2025-07-03,1,Pass,,,,,,,
10,Sphinx,sphinx-doc__sphinx-7440,73.08%,19,2025-07-03,1,Pass,,,,,,,
11,Sympy,sympy__sympy-11618,88.46%,23,2025-07-03,1,Pass,,,,,,,
19,Sympy,sympy__sympy-12096,96.15%,25,2025-07-03,1,Pass,,,,,,,
